mf_current_assets,mf_nuveen_non_taxable_tot_assets,mf_nuveen_trailing_12m_net_sales,mf_nuveen_12m_gross_sales,club_status,mf_nuveen_prior_year_assets,mf_nuveen_12m_non_tax_total_gs,mf_prior_year_assets,mf_trailing_12m_net_sales,mf_commodities_12m_gs,mf_commodities_12m_net_sales,mf_international_equity_aum,mf_int_equity_12mo_gs,mf_int_equity_12mo_net,mf_municipal_bond_aum,mf_muni_12_mo_gs,mf_muni_12_mo_net,mf_sector_equity_aum,mf_sector_equity_12mo_gs,mf_sector_equity_12mo_net,mf_taxable_bond_aum,mf_taxable_bond_12mo_gs,mf_taxable_bond_12mo_net_sales,mf_us_equity_aum,mf_US_equity_12m_gross_sales,mf_us_equity_12m_net_sales,mf_nuveen_assets_fa_book_rank,mf_diversified_emerging_mkts_aum,mf_diversified_emerg_mkts_12m_gs,mf_europe_stock_aum,mf_europe_stock_12m_gross_sales,mf_europe_stock_12m_net_sales,mf_foreign_large_blend_aum,mf_foreign_large_blend_12m_gs,mf_foreign_large_blend_12m_net,mf_foreign_large_growth_aum,mf_foreign_large_growth_12m_gs,mf_foreign_large_growth_12m_net,mf_foreign_large_value_aum,mf_foreign_large_value_12m_gs,mf_foreign_large_value_12m_net,mf_global_real_estate_aum,mf_global_real_estate_12m_gs,mf_global_real_estate_12m_net,mf_health_aum,mf_health_12m_gross_sales,mf_health_12m_net_sales,mf_high_yield_bond_aum,mf_high_yield_bond_12m_gs,mf_high_yield_bond_12m_net,mf_high_yield_muni_aum,mf_high_yield_muni_12m_gs,mf_high_yield_muni_12m_net,mf_inflation_protected_bond_aum,mf_inflation_protect_bond_12m_gs,mf_infl_protect_bond_12m_net,mf_large_blend_aum,mf_large_blend_12m_gross_sales,mf_large_blend_12m_net_sales,mf_large_growth_aum,mf_large_growth_12m_gross_sales,mf_large_growth_12m_net_sales,mf_large_value_aum,mf_large_value_12m_gross_sales,mf_large_value_12m_net_sales,Most_Recent_12m_GS
11129313.41,0,-6875.88,0,Pacesetter,5691.32,0,9441425.12,-1609062.8,0,-568.88,1980736.12,565717.05,-501866.89,1079897.97,122315.59,-116014.66,278709.12,488307.91,-179729.46,5360781.37,923341.4,313087.87,1519742.82,298088.94,-720332.81,,982349.54,118342.41,3158.16,0,-10083.86,119219.75,5236.6,-115770.36,581081.5,420655.89,-293985.13,238644.73,21482.15,-17950.33,233169.81,11370.76,-71843.3,0,0,0,8046.09,18.72,-7970.64,0,0,-15974.33,13688.53,14.94,-9927.89,92743.6,62501.88,-572812.5,429417.51,59257.57,23887.74,368653.38,77134.21,-57089.17,0
770525.27,0,0,0,Non-Club,16268.04,0,656000.45,-15148.18,0,-99.95,128394.73,10066.85,-20437.37,39745.84,0,0,91692.16,0,-9041.72,94773.66,11861.82,-5321.8,384466.01,27933.77,25519.46,12,25333.51,2057.9,0,0,0,83690.31,8008.95,-9517.19,13649.87,0,0,0,0,-4537.79,3833.32,0,-7146.27,54303.11,0,0,5813.63,3017.97,3017.97,5977.33,0,0,5820.08,2550.96,2550.96,212105.31,20612.85,20612.85,75054.57,0,0,35148.72,0,0,0
2441227.38,0,0,0,Non-Club,476.82,0,2337055.93,-811877.23,17254.38,16196.23,302730.87,64331.43,-207110.48,68123.46,181.44,-10884.93,82869.06,7041.91,-43405.65,585611.43,157705.02,-210578.1,1069456.41,84993.67,-173655.3,75,60526.49,30352.93,0,0,0,45446.26,2743.38,-54363.57,135361.16,21991.51,-71043.14,19286.73,7669.52,-5164.17,10890.16,166.8,-7164.32,751.6,0,-1395,38629.09,23551.5,17389.5,172.34,0,0,10695.27,295.62,-31884.75,95649.67,2546.25,-24497.01,414714.65,23555.99,-83379.22,392855.76,35550.08,-44686.44,0
17339088.3,0,0,0,Century,7111.82,0,19120876.35,-2721242.88,0,0,0,0,0,0,0,0,2695.42,0,-37120.24,11388.46,0,0,42533.83,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25972.7,0,0,16561.13,0,0,0
24429012.21,0,0,0,Non-Club,0,0,12580045.51,8692861.01,0,0,1656810.22,1692779.06,1019207.96,49247.17,202277.68,-640016.67,1280.39,1586.82,-144385.69,3433357.21,2374760.88,239256.12,28707,0,-33526.52,,0,0,0,0,-53868.11,0,0,0,0,0,0,0,0,0,0,0,0,1280.39,1586.82,1244.13,0,0,-3909.54,0,0,-1612.61,0,0,0,0,0,0,28707,0,-33526.52,0,0,0,0
2228100.78,0,-16740.63,0,Non-Club,16346.16,0,4811267.65,-2568642.14,0,0,141408.54,0,-1394283.65,597925.7,0,-21766.94,0,0,0,1068798.57,182065.94,-779742.52,392464.85,0,-348967.17,,0,0,0,0,0,0,0,-1343345.6,97812.85,0,-50938.05,0,0,0,0,0,0,0,0,0,0,0,-73229.96,0,0,-21766.94,0,0,0,0,0,-225118.51,28898.08,0,-48842.66,0,0,0,0
8539525.97,23248.31,-3000,0,Non-Club,104074.87,0,8667498.99,-303483.74,0,0,284917.15,84866.63,-26738.83,791518.78,51083.73,-126165.08,421578.26,100000,58581.9,2268296.66,637694.82,-458249.12,4258036.98,572262.18,286647.35,20,49956.15,1545.3,0,0,-7728.86,77429.88,76242.7,21835.32,52983.03,7017.7,-15246.3,0,0,0,0,0,0,30876.12,0,0,108982.81,0,-14712,9564,0,0,0,0,-9708.06,108535.53,0,-35710.14,2187198.97,503368.52,427033.92,932641.26,33375,-61333.79,0
30450904.03,21225.37,0,0,Non-Club,21012.05,0,29999196.72,1540888.8,0,0,8385850.82,1999035.72,1095962.05,921402.18,211429.76,-1818806.84,163969.08,342472.34,-267417.62,7896516.5,4050253.07,1881799.26,10511012.26,1795739.13,-119983.02,38,2179077.62,894858.52,455470.45,47143.98,4246.88,61461.93,6679.47,-25187,2528618.22,399003.76,202583.42,23332.63,739.68,-5466.57,10010.19,0,-5478.61,0,0,0,1224835.78,1117537.69,989589.61,0,0,0,87212.54,149.4,-1493.07,1696994.02,837734.71,696131.02,4724492.99,685561.38,-417805.61,2205579.21,160895.14,-341994.35,0
2101733.75,1.25,-44.94,0,Non-Club,39.4,0,701181.8,334351.19,734.12,-878.75,342729.82,235403.77,125200.75,17040.56,1510,-5317.07,33767.93,17004.98,10149.67,1161781.69,562066.48,139551.32,338184.77,156710.37,-47195.02,63,144804.51,103864.64,0,0,0,49590.54,35285.61,15954.09,58625.56,51810,24552.53,12243.58,13578.28,2825.35,741.47,323.98,323.98,7572.79,4999.35,4999.35,53844.52,51053.95,45132.43,197.98,0,0,2459.56,1213.65,-1699.2,88310.2,15391.84,-79782.53,104436.12,46179.36,17532.74,64674.87,51402.33,21008.69,0
534898.74,0,0,0,Non-Club,0,0,702051.53,-284150.36,0,0,59220.22,21827.37,-46048.44,30060.84,0,0,31306.01,0,-236.3,79508.99,10076.68,-94233.83,274512.34,22070.83,-72330.58,,11076.29,18829.75,0,0,0,14925.2,953.67,-3503.87,12059.32,1724.99,-18960.87,198.8,58.05,16.15,0,0,0,3010.7,0,0,14821.76,6305.69,6144.59,0,0,0,728.71,2.97,-10399.1,19695.13,3317.19,-24546.79,162541.21,4795.88,-14473.03,70381.05,2416.57,-24407.64,0
6841598.09,0,0,0,Non-Club,1900.28,0,5915749.49,494834.83,0,0,2438556.64,1100639.68,370224.26,6714.93,1046.54,-54.7,2056.23,0,0,3105427.22,1494238.17,457443.49,1186616.67,485023.63,159065.35,40,711193.03,337682.79,0,0,0,630765.67,336368.69,126344.25,879941.17,357479.55,1490.52,60552.75,18530.55,-13240.44,0,0,0,0,0,0,315172.47,193754.1,169405.23,0,0,0,18418.73,4172.93,-39289.21,218446.96,37127.69,-23670.96,387815.06,55485.46,14279.22,133415.1,91355.53,2541.6,2484.45
2288864.17,0,0,0,Century,0,0,705900.52,665994.35,0,0,21189.78,11156.93,757.4,0,0,0,0,0,0,24906.45,8027.78,-35384.84,21135.95,8405.64,2991.48,,5759.4,5637.71,0,0,0,2212.68,347.31,-208.18,7544.89,3867.62,-469.61,3983.79,296.61,-542.49,0,0,0,0,0,0,2416.13,1031.42,1031.42,0,0,0,1663.57,692.12,692.12,2681.02,815.16,815.16,5941.77,0,-651.2,6992.09,5583.65,1877.58,0
1402170.08,0,0,0,Pacesetter,0,0,1800623.31,-259197.58,16506.9,15977.32,157261.35,58761.96,-17486.62,0,0,0,12016.38,19665.09,-8970.74,363368.23,65943.15,-37510.43,313308.66,50222.24,1191.78,,51044.29,27360.11,0,0,0,50420.21,7542.78,-3735.22,35895.67,20578.93,-2768.19,9241.28,3280.14,-3244.61,0,10146.79,0,0,0,0,28383.53,18949.46,17641.01,0,0,0,5806.03,707.69,545,90090.85,4904.94,4904.94,85282.2,9321.79,-9201.02,71278.1,25368.56,438.92,0
17829120.65,3832.73,-36777.12,0,Non-Club,194622.24,0,18653333.91,-26404.85,2068.96,2068.96,1511488.64,423317.94,-517823.84,730331.36,0,-35143,883516.61,3320.7,-259483.39,8662173.25,2778792.21,1493428.62,4294802.15,865940.55,-444680.78,20,142250.65,9140.71,0,0,-13795.37,413558.89,9500.72,-586767.48,744899.09,362514.46,221242.43,39130.09,4579.93,-3961.37,1509.36,0,0,213435.66,0,-28429.47,256857.08,126860.23,76991.83,128038.19,0,0,1763.23,57.41,-5215.45,519014.92,23067.95,-126342.71,1261160.88,188198.88,-168260,840993.59,160843.64,-189321.76,0
2098056.44,0,-1.11,0,Pacesetter,14711.87,0,3455875.03,-105486.53,0,0,548426.51,20395.53,-11296.12,31989.84,2700.6,-9.39,1544.79,0,-71807.35,849514.46,86048.9,-20657.02,219343.35,3163.36,-23110.48,14,75951.68,292.1,0,0,0,28443.36,1724.14,1508.73,78659.65,1661.07,715.1,66895.43,993.9,-2093.93,0,0,0,14.17,0,-71807.35,833.96,0.02,-2.45,6081.39,0,-6.81,38116.03,1248.27,33.23,100189.59,1380.6,-5427.68,72240.89,1773.75,-2579.29,39895.61,7.76,-8556.92,4.13
4580049.76,0,0,0,Non-Club,0,0,4551130.52,-558617.17,0,0,57228.02,2955.7,-153628.72,479778.95,48,-785.99,20144.03,0,-29092.43,3823384.37,348110.88,-166687.48,159420.6,0,-170587.78,,0,2687.96,0,0,0,13250.17,0,-7933.19,22414.02,267.74,-8374.39,0,0,-6419.59,0,0,0,7195.86,0,0,29084.88,0,-18679.89,0,0,0,0,0,0,18151.56,0,-47482.7,32216.16,0,-27507.47,64952.79,0,-29437.97,0
419021.71,0,0,0,Non-Club,0,0,33234.51,382494.53,0,0,51116.22,71279.69,48254.86,67643.24,63978.45,63978.45,0,0,0,253002.47,245580.75,239559.5,42001.95,36705.51,30662.54,,20762.31,22362.91,0,0,0,5796.35,11636.92,7449.24,19112.72,28276.89,18978.72,5444.84,9002.97,6766.5,0,0,0,0,0,0,11797.67,11156.96,11156.96,67643.24,63978.45,63978.45,0,0,0,0,0,0,7164.15,6755.95,5695.18,13435.16,19708.78,15242.01,0
15234578.09,0,-420.75,0,Non-Club,4713.03,0,15936968.53,-159527.01,0,0,3409407.85,1522444.32,703512.48,2337210.71,2186878.42,1279471.57,561025.68,42463.15,-67340.16,3534897.84,11146138.63,-1746315.61,1283094.93,15795.54,-730855.32,47,2162774.77,867082.13,3641.99,0,0,31930.83,3113.6,-299696.15,1156583.15,646637.99,357502.9,94.89,0,-79.9,21583.68,0,-597.78,0,0,-37763.14,76179.96,52670.23,-36876.21,27129.44,88251.65,-10546.75,5871.1,0,-1.4,487429.37,0,-645442.17,479930.38,3680.05,-49952.86,114297.99,0,-21469.63,0
34747185.22,5469.77,-39273.73,0,Century,25321.85,0,14076782.52,18656702.7,5390.92,2691.45,6153583.33,4707757.89,4349797.14,8086501.26,6691520.49,5903351.79,235426.6,11614.87,-76800.74,12494336.32,9599424.51,7428068.25,4205613.48,1081693.05,563133.54,48,3004301.6,2340782.87,1593.72,0,-6519.61,95702.39,14011.49,-38911.8,1697454.35,1418143.37,1321096.16,89258.08,7066.01,-19391.11,4937.97,3278.26,1605.75,44926.02,0,-7889.14,846078.14,710001.22,664186.94,1114597.95,699715.69,602711.04,71264.46,1666.09,-19789.34,1077475.17,16230.93,-108567.27,992767.52,3919.34,-163713.1,440460.8,11999.03,-138298.67,0
142876.53,0,-3.49,0,Non-Club,13.5,0,525360.15,-238775.53,0,-1360.62,26705.47,5449.51,3700.58,117.2,0,-197.56,4.87,0.02,-3120.85,18910.69,807.65,-193774.55,91651.5,5911.45,-29085.73,19,1414.93,1267.78,0,0,-6.51,4283.71,4164.95,3462.53,3855.38,15.14,8.12,4980.44,0,-525.01,0.14,0,-4.21,1.99,0,-828.08,1958.85,43.6,33.01,0.85,0,-2.7,151.17,51.6,-1402.89,49249.92,4070.37,-6961.45,28819.29,102.13,-18904.28,11569.95,0.05,-30.16,0
1567200.5,0,0,0,Non-Club,0,0,1677883.73,-148953.26,0,0,293383.82,173050.67,40706.11,0,0,0,21519.24,51637.77,28641.13,794072.65,881398.34,-125756.89,230379.12,89443.7,-90163.99,,128794.88,122201.84,23183.09,0,0,47668.69,32119.66,-3985.14,56162.36,14591.14,-58698.83,33590.86,661.99,-1159.58,3586.95,4543.89,998.9,0,0,0,35696.4,10605.18,9104.46,0,0,0,2544.44,106.81,106.81,28712.96,0,-20503.4,45433.66,980.91,-65532.62,109539.57,86421.86,23139.6,0
5919154.75,0,-6499.67,0,Pacesetter,6644.84,0,4630221.43,34841.55,117477.88,113083.59,1354107.29,464186.71,-34028.25,473021.91,89818.9,54364.56,34713.34,43391.91,-72330.96,1157973.96,165118.55,-119660.9,1566133.64,352035.05,177510.11,,336300.32,190029.21,0,0,0,391178.41,38715.36,-26092.04,373679.6,206957.45,-8789.93,137904.32,24724.77,-5175.82,14588.86,1786.98,-340.79,0,0,0,235744.1,152411.65,145748.99,25101.31,0,0,4094.57,874.78,761.23,269738.12,9719.45,9043.66,438274.32,44542.9,6379.58,437257.94,182931.75,79134.48,0
1104654.52,0,0,0,Non-Club,0,0,912815.87,-83001.26,4490.96,4490.96,99272.82,6423,725.92,81077.11,0,-3537.69,30812.94,0,0,227655.53,406.86,-14415.7,538105.83,10770.76,-42680.53,,14774.61,1531.64,0,0,-1.16,27365.38,4891.36,3718.27,12673.49,0,0,0,0,0,0,0,0,8550.46,0,0,3485.79,91.75,91.75,0,0,0,26925.22,43,28.42,124037.92,3681.32,-10953.51,167928.86,1832.92,-8977.5,181373.03,0,-63.86,0
42592459.79,15137.81,-5350.22,0,Century,19944.23,0,37865447.29,1747014.93,10130.83,-22970.21,1776728.07,244543.41,-614871.01,29673.6,0,0,222414.07,10607.88,-197503.22,26369347.16,12301792.97,3301387.05,3543402.34,271581.85,-362824.31,40,854443.33,116004.73,0,0,0,10240.47,7997.28,-46628.7,343292.88,73396.1,-58853.43,502524.77,44713.94,-255135.14,0,0,0,4473.9,0,-13.42,222753.64,49484.57,43717.24,15470.54,0,0,7702.18,1166.83,-35353.12,520586.33,12735.84,-49397.8,1292548.16,51564.28,-102778.37,1023158.93,139558.44,-93356.64,70
2607379.95,0,-46.86,0,Non-Club,45.96,0,1471123.02,-393984.46,0,0,77804.62,65099.07,-10998.98,5.3,0,0,9.85,0.2,-13381.54,312705.68,305963.18,112286.36,60921.37,89817.79,-22327.07,,13880.11,13877.53,1.96,0,0,15694.62,15010.43,-10057.94,30466.99,30552.83,-4201.49,6416.43,808.85,-99.72,0.16,0.2,0.2,9.69,0,0,4841.95,7094.2,992.97,0,0,0,4965.74,3463.59,906.02,19217.37,14333.42,-13056.72,14636.39,17220.19,-7698.4,12513.09,19387.17,4554.48,0
2862643.76,0,-50348.33,0,Non-Club,91890.91,0,2542256.56,-525711.07,0,0,237758.69,0,-28553.16,370883.93,0,-65793.4,207585.55,0,-17179.47,449451.33,0,-150403.93,1231034.7,0,-227078.88,11,24420.63,0,0,0,0,0,0,-2638.61,85086.03,0,0,0,0,-6525.45,0,0,0,26182.89,0,0,34305.66,0,-42475.19,163276.16,0,-15445.07,0,0,-445.28,502241.22,0,-25049.7,251143.04,0,-114859.21,421807.11,0,-86516.07,0
3134011.69,340.86,-10008.74,0,Non-Club,66662.81,0,3419885.22,-297780.33,0,-4350.28,214274.82,78.23,-104456.63,389749.65,0,-597.67,253937.32,0,-12574.31,391820.2,4083.01,-70823.52,1669885.44,66482.07,-99992.44,12,32040.52,78.23,111.73,0,-212.84,48181.11,0,-4187.64,16538.29,0,-41566.83,92.37,0,-36068.73,495.42,0,-1974.59,156577.49,0,0,40718.83,0,-1.32,1430.02,0,0,2435.69,730.84,487.09,342251.75,0,-79527.93,737803.16,19800,-10457.88,225598.06,11418.77,-37200.81,0
6592043.57,0,0,0,Pacesetter,0,0,5064519.66,-659014.82,0,0,260724.74,1837.6,-54397.85,5730.01,0,0,351920.75,0,-123576.43,261290.4,42633.49,-48016.63,3675165.56,209745.85,-109686.71,,19823.56,886.84,0,0,0,49658.53,0,-5752.34,630.6,303.31,-2063.44,332.08,307.2,307.2,8.8,0,0,113955.27,0,-34560.09,7009.71,434.7,398.08,465.46,0,0,0,0,-275.02,479464.47,0,-46185.15,2486690.43,161518.75,-38546.41,115647.1,4864.35,592.54,0
467234.89,0,0,0,Non-Club,0,0,0,369446.9,5624.99,5624.99,106295.44,144701.21,103258.62,0,0,0,29302,22964.89,2902.34,145979.76,163001.37,133806.69,126523.83,112460.87,77920.53,,31362.86,44667.73,0,0,0,22854.55,26275.86,23178.33,44816.57,64524.67,44180.89,7261.46,9232.95,7941.78,5806.73,7066.93,7066.93,0,0,-13356.47,18575.01,17844.89,15611.07,0,0,0,1400.95,200.99,200.99,30624.94,7952.08,7952.08,26313.29,22597.81,19662.38,35654.14,45143.7,29820.64,0
24570048.45,0,-3648.23,0,Non-Club,51967.57,0,23889322.27,1306044.69,7909.86,3201.78,2568245.28,389136.25,-548311.3,110288.18,43778,-15905.62,7884.13,7280.19,-51359.99,8588691.21,4413449.03,1653126.97,6390941.76,1079994.38,-85966.17,24,460895.62,65186.94,0,0,0,200262.72,97356.26,-542455.68,1228066.25,198957.86,43606.05,39831.19,8705.67,-4205.26,0,3184.32,-19887.18,0,0,0,147931.35,71413.44,-134930.4,44351.74,43778,-14696.5,0,89.93,-16561.36,1530787.82,207560.99,-34401.15,3704957.29,556549.82,54955.11,204959.38,54575.4,-55019.5,2357.63
2636816.73,0,-25580.34,0,Non-Club,0,0,0,2053309.73,110205.08,103454.03,808198.32,2323987.99,780149.45,0,260545.84,-63486.73,986.55,243835.68,-47555.14,583963.44,2549753.7,457818.63,831740.33,1748563.28,658065.87,,275481.84,897864.56,0,0,0,81863.49,306675.8,89106.51,320348.16,776598.43,310980.52,130504.83,311792.54,131933.65,0,1689.98,-3313.13,0,0,-11151.29,156416.86,181321.54,140194.16,0,0,-12965.8,862.48,9284.55,811.44,25870.27,42232.8,-8930.2,191042.65,389666.31,158497.65,343515.59,796404.21,265556.45,0
3453181.13,0,0,0,Pacesetter,0,0,3684760.05,-1284369.09,0.27,0.27,118842.22,4726.78,-62140.08,667284.71,3.63,-10920.84,1822.84,371.48,-3441.41,486728.42,116498.38,-960944.31,2086603.6,597.48,-56738.16,,37152.16,2476.67,0,0,0,6360.61,433.83,298.07,38277.09,1815.84,-3566.49,1.31,0.25,-1221.11,1.27,1.74,0.37,4.7,0,-1293.43,209700.94,4386.31,4286.32,0,0,-5.97,871.97,21.31,3.5,1388294.25,285.02,-29539.58,290692.16,5.47,-16135.09,234532.32,156.12,-5053.55,0
277732.72,0,0,0,Non-Club,0,0,0,10731.11,0,0,0,0,0,0,0,0,0,0,0,269419.54,11523.94,-92.9,8313.18,20524.17,10824.01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8313.18,11001.62,8392.17,0,9522.55,2431.84,0
1846639,0,0,0,Non-Club,0,0,0,1851393.88,0,0,52660.28,29118.77,29118.77,17484.85,0,0,5889.91,4481.82,336.97,632190.12,638972.07,611566.13,812467.04,924677.32,875949.92,,1233.64,0,0,0,0,4061.02,0,0,4124.77,4124.77,4124.77,0,0,0,2552.41,336.97,336.97,0,0,0,0,0,0,17484.85,0,0,0,0,0,270764.06,292369.92,290849.92,227218.33,219078.92,202420.79,306147.67,408328.83,385530.08,3749.91
199521.26,0,0,0,Non-Club,0,0,0,-178232.43,0,0,10104.68,0,-73769.07,0,0,0,0,0,0,39938.73,734.83,-59920.56,149477.85,124945.22,-44542.8,,0,0,0,0,0,0,0,-57690.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26332.05,0,-14037.14,0,0,0,0,0,-39628.2,0
1220831.81,0,0,0,Non-Club,0,0,1133597.93,-186555.59,0,0,119834.16,3570.41,-54873.27,10720.56,0,0,59248.1,2196.54,-5415.96,116583.23,9444.22,-56667.17,572499.19,15168.64,-115399.96,,11854.83,192.98,0,0,0,11987.15,89.97,-8396.86,31297.16,0,-14838.62,2946.42,0,-15927.1,1694.73,1684.8,1417.64,1347.15,511.74,196.42,125.63,0,-8739.26,0,0,0,0,0,0,221374.7,0,-37716.36,207840.42,14000,-33026.28,61864.7,23.98,-20996.03,0
592221.71,0,0,0,Non-Club,0,0,29676.39,-163332.97,0,0,26212.28,1676.56,-13573.27,781.41,0,0,0,226.09,-4904.06,405019.59,285807.97,-93359.58,44358.46,1513.57,-7232.75,,579.82,264.27,0,0,0,3932.37,1021.43,426.86,2029.35,270.86,-731.23,155.57,0,-52.08,0,0,0,0,0,0,644.57,105.51,-508.84,0,0,0,38.51,8.91,-9.59,30040.68,1127.82,-2784.45,10888.61,45.3,-3104.29,746.61,206.4,-203.57,0
38404697.12,0,0,0,Non-Club,0,0,0,11205486.18,0,0,34302973.12,23195278.38,18158173.68,85932.24,24000,-3003042.34,3471.65,0,-67499.18,62267.39,0,-5732909.87,3569256.19,2191436.55,1883273.89,38,4331548.38,0,0,0,0,6267947.08,7729340.29,5310659.73,15067215.51,10246255.04,9345071.34,8629111.42,5219683.05,3898751.16,0,0,-5019.09,0,0,-3150.62,0,0,-31230.89,0,0,-133840.72,0,0,0,2631801.33,2178000,2082880.1,763088,12814.52,-86136.16,28910.9,350.31,350.31,0
18328691.03,0,0,0,Non-Club,36213.75,0,18999622.2,-803864.01,7823.7,7823.7,307100.3,5545.36,-81640.35,149620.46,0,-16612.89,197726.66,55309.15,-679628.23,14884104.36,2100088.53,382090.17,2332729.73,47036.65,-94100.95,22,66285.41,3582.86,0,0,0,15346.1,1908.11,-6279.31,77629.13,0,0,0,0,0,0,0,0,27460.42,0,0,1425099.06,127809.99,23571.78,53201.95,0,-6856.24,2077.75,271.54,-1991.33,246234.67,6344.32,-11478.27,1515262.29,19658.96,-55033.42,273655.99,16414.76,7040.19,0
4795547.16,0,0,0,Non-Club,56393.21,0,6248783.18,-864464.03,2130.89,2130.89,706936.12,35154.5,-109453.47,143963.24,0,0,455419.86,168866.27,-61842.74,1000568.68,82999.39,-83230.87,1923648.65,821457.25,-501732.67,23,99871.25,14641.98,0,0,0,75503.24,10728.93,-43911.83,79123.27,8942.65,-1781.66,3127.66,827.96,-1589.15,0,0,0,0,0,0,55459.19,4018.93,-3846.19,0,0,0,47758.19,3719.94,-6086.84,608323.74,351237.13,-230019.93,716193.46,126844.5,-197342.45,263370.99,241218.68,-7082.97,125.05
24408443.51,14098.96,-408.89,0,Non-Club,21813.06,0,25659442.11,-2350972.5,0,0,1280617.83,203431.73,47538.99,375441.28,12676.6,12124.63,24758.54,206.85,-48873.07,2216601.94,2693814.97,415329.49,783967.08,109751.29,-76561.51,31,127628.78,34900.8,2585.02,344.74,-24745.21,86210.31,0,-7009.1,419037.04,66750,-3446.69,7946.59,6062.5,6062.5,0,0,-95.1,0,0,0,79192.19,16585.74,11681.26,11485.61,12125,12125,903.41,566.06,1.24,139725.72,0,-61310.94,389554.28,108992.85,24935.53,177332.86,551.59,-23001.14,14839.42
13552103.86,225.26,-91524.84,0,Non-Club,55855.84,0,12773157.21,-194023.66,500.8,494.45,3052956.09,452108.2,-268967.37,54585.42,292.64,144.63,40055.5,16234.22,837.54,3322356.68,1468689.91,326934.26,5784164.13,714712.5,35188.07,25,477376.48,87844.34,150399.24,16425.65,-67951.63,300552.22,248892.9,126789.42,1292308.68,80044.01,-118923.52,13443.12,3339.5,-44025.09,860.65,620.5,324.65,148,0,0,342424.18,236880.4,232666.66,1915.25,148.03,16.78,2430.69,156.04,-29036.47,1207466.52,45862.53,-73328.22,2119086.58,135305.83,-153961.78,1177337.41,375607.41,191900.87,4120
2676934.02,0,0,0,Non-Club,0,0,2175111.04,166810.43,5329.8,-104.85,204840.44,43831.58,-20013.75,360264.32,10830.19,10830.19,46326.17,3998.38,-5025.61,926083.87,412503.2,278220.17,1124160.35,51497.09,-75111.62,,64824.86,17236.13,0,0,0,28934.07,4987.17,1716.48,47611.52,13142.88,-11744.68,10030.15,7502.47,-3606.08,0,0,0,8457,0,-200,30844.52,16632.28,16632.28,0,0,0,3892.94,884.32,-9829.45,206883.97,6451.58,2745.02,628187.7,6544.37,-48632.2,180582.09,20748.83,-15608.87,0
21208110.47,0,0,0,Non-Club,200225.08,0,19793024.92,647435.5,416.35,416.35,3312815.48,131992.66,-17114.39,2589830.15,412316.59,374510.61,326679.81,8361.19,-26059.13,2697650.43,548464.63,-57762.61,5624574.54,283174.15,3675.55,12,725907.03,1696.28,2632.71,0,0,1145662.51,49421.25,-22310.79,542134.56,41093.5,29848.71,3913.17,0,0,0,0,0,33205.2,0,0,365059.07,17650.12,-12107.61,783079.01,42492.38,40703.26,45329.68,1748.5,-4723.17,1272938.64,5489.8,-61072.28,2021308.09,150944.92,79935.71,881854.64,10312.18,-35752.47,0
8463668.4,0,0,0,Non-Club,0,0,6537538.61,1347311.29,1348.54,1348.04,239886.47,35845.33,-2260.73,116243.79,42525.09,42367.56,59342.06,4425.07,-23367.54,3996676.54,1649362.98,1217455.66,3603698.06,158324.88,120554.68,,18567.08,2972.26,3120.13,0,0,50691.48,1567.22,-3257.84,54313.94,3296.77,-1019.27,13694.43,421.48,34.59,1651.98,0,0,3602.56,0,-734.62,906806.96,286779.07,273907.88,54116.63,22596.61,22596.61,2931.46,369.04,-2243.18,284163.07,7800.2,-3096.89,2909657.03,129289.43,113850.63,99587.2,3619.43,-3477.82,0
4786768.28,0,0,0,Pacesetter,0,0,4632638.99,-1943381.06,0,-7370.94,816849.23,464686.55,-181895.4,64806.7,1358.94,-483567.61,223402.87,282163.05,-36446.87,1719536.09,1925562.74,-1018481.98,1601031.45,1475732.42,-148159.77,,479764.9,357582.23,0,0,0,61515.53,13115.66,-14735.69,155402.81,27445.76,-293098.88,2048.58,2084.91,1548.57,1947.37,0,0,32195.27,29915,29915,19035.03,7938.65,-27134.46,6275.88,0,0,12200.27,11822.68,-35993.78,231718.29,15518.54,-201696.52,242083.63,266793.58,-355447.96,77576.78,15781.6,-41642.62,0
34833113.63,3098.34,-4464.12,0,Non-Club,42181.55,0,33385920.09,5804.08,31121.14,31121.14,6334864.99,558479.43,-447774.82,896926.98,64343.3,41549.24,463172.1,55334.48,-86946.33,9622225.55,3439536.42,774932.11,12765611.93,1371218.78,-432920.25,52,1721788.79,214998.49,0,0,0,430014.11,36521.28,-204074.78,1791497.78,82487.92,-221341.86,90034.6,15398.02,-44909.13,66079.6,15846.26,-9589.72,0,0,0,276037.4,188528.67,164994.06,252225.98,64343.3,62932.9,62693.65,2637.79,-173542.37,3046470.28,170739.89,-198689.55,5759883.38,505167.62,-189140.84,2636001.01,309555.52,-75666.3,0
